config_id,avg_score,metric,lr,weight_decay,num_layers,dropout_ratio
109,0.24812030075187966,micro_f1,0.01,0.001,2,0.3
110,0.24812030075187966,micro_f1,0.01,0.001,2,0.5
111,0.24812030075187966,micro_f1,0.01,0.001,3,0.1
112,0.24812030075187966,micro_f1,0.01,0.001,3,0.3
113,0.24812030075187966,micro_f1,0.01,0.001,3,0.5
114,0.24812030075187966,micro_f1,0.01,0.001,4,0.1
115,0.24812030075187966,micro_f1,0.01,0.001,4,0.3
116,0.24812030075187966,micro_f1,0.01,0.001,4,0.5
117,0.24812030075187966,micro_f1,0.01,0.005,2,0.1
118,0.24812030075187966,micro_f1,0.01,0.005,2,0.3
119,0.24812030075187966,micro_f1,0.01,0.005,2,0.5
120,0.24812030075187966,micro_f1,0.01,0.005,3,0.1
121,0.24812030075187966,micro_f1,0.01,0.005,3,0.3
122,0.24812030075187966,micro_f1,0.01,0.005,3,0.5
123,0.24812030075187966,micro_f1,0.01,0.005,4,0.1
124,0.24812030075187966,micro_f1,0.01,0.005,4,0.3
125,0.24812030075187966,micro_f1,0.01,0.005,4,0.5
126,0.24812030075187966,micro_f1,0.01,0.01,2,0.1
127,0.24812030075187966,micro_f1,0.01,0.01,2,0.3
128,0.24812030075187966,micro_f1,0.01,0.01,2,0.5
129,0.24812030075187966,micro_f1,0.01,0.01,3,0.1
130,0.24812030075187966,micro_f1,0.01,0.01,3,0.3
131,0.24812030075187966,micro_f1,0.01,0.01,3,0.5
132,0.24812030075187966,micro_f1,0.01,0.01,4,0.1
133,0.24812030075187966,micro_f1,0.01,0.01,4,0.3
134,0.24812030075187966,micro_f1,0.01,0.01,4,0.5
