config_id,avg_score,metric,lr,weight_decay,num_layers,dropout_ratio
44,0.6461182336182336,micro_f1,0.0005,0.005,4,0.5
45,0.6317307692307692,micro_f1,0.0005,0.01,2,0.1
46,0.6278490028490028,micro_f1,0.0005,0.01,2,0.3
47,0.6262108262108262,micro_f1,0.0005,0.01,2,0.5
48,0.6453703703703705,micro_f1,0.0005,0.01,3,0.1
49,0.6386752136752136,micro_f1,0.0005,0.01,3,0.3
50,0.6350071225071225,micro_f1,0.0005,0.01,3,0.5
51,0.6354344729344729,micro_f1,0.0005,0.01,4,0.1
52,0.6352564102564102,micro_f1,0.0005,0.01,4,0.3
53,0.6323005698005698,micro_f1,0.0005,0.01,4,0.5
54,0.6273860398860399,micro_f1,0.001,0.001,2,0.1
55,0.6272435897435897,micro_f1,0.001,0.001,2,0.3
56,0.6287749287749288,micro_f1,0.001,0.001,2,0.5
57,0.6241096866096866,micro_f1,0.001,0.001,3,0.1
58,0.6306980056980057,micro_f1,0.001,0.001,3,0.3
59,0.6440527065527065,micro_f1,0.001,0.001,3,0.5
60,0.6421652421652422,micro_f1,0.001,0.001,4,0.1
61,0.6493233618233618,micro_f1,0.001,0.001,4,0.3
62,0.6549501424501424,micro_f1,0.001,0.001,4,0.5
63,0.6412037037037037,micro_f1,0.001,0.005,2,0.1
64,0.6383190883190882,micro_f1,0.001,0.005,2,0.3
65,0.639102564102564,micro_f1,0.001,0.005,2,0.5
66,0.646474358974359,micro_f1,0.001,0.005,3,0.1
67,0.6457977207977208,micro_f1,0.001,0.005,3,0.3
68,0.6504273504273504,micro_f1,0.001,0.005,3,0.5
69,0.6432692307692308,micro_f1,0.001,0.005,4,0.1
70,0.6424501424501425,micro_f1,0.001,0.005,4,0.3
71,0.6497507122507122,micro_f1,0.001,0.005,4,0.5
72,0.6366809116809117,micro_f1,0.001,0.01,2,0.1
73,0.6346866096866096,micro_f1,0.001,0.01,2,0.3
74,0.6354700854700854,micro_f1,0.001,0.01,2,0.5
75,0.6449074074074074,micro_f1,0.001,0.01,3,0.1
76,0.6312678062678062,micro_f1,0.001,0.01,3,0.3
77,0.6352207977207976,micro_f1,0.001,0.01,3,0.5
78,0.6439458689458689,micro_f1,0.001,0.01,4,0.1
79,0.6438034188034188,micro_f1,0.001,0.01,4,0.3
80,0.6342592592592592,micro_f1,0.001,0.01,4,0.5
81,0.6266381766381767,micro_f1,0.005,0.001,2,0.1
82,0.6337250712250712,micro_f1,0.005,0.001,2,0.3
83,0.6391381766381766,micro_f1,0.005,0.001,2,0.5
84,0.6246794871794872,micro_f1,0.005,0.001,3,0.1
85,0.6367165242165241,micro_f1,0.005,0.001,3,0.3
86,0.6498219373219373,micro_f1,0.005,0.001,3,0.5
87,0.6497863247863248,micro_f1,0.005,0.001,4,0.1
88,0.6481125356125356,micro_f1,0.005,0.001,4,0.3
89,0.6602564102564102,micro_f1,0.005,0.001,4,0.5
90,0.6436609686609686,micro_f1,0.005,0.005,2,0.1
91,0.6454415954415955,micro_f1,0.005,0.005,2,0.3
92,0.6408119658119659,micro_f1,0.005,0.005,2,0.5
93,0.6355413105413105,micro_f1,0.005,0.005,3,0.1
94,0.6282407407407408,micro_f1,0.005,0.005,3,0.3
95,0.6266025641025641,micro_f1,0.005,0.005,3,0.5
96,0.6323005698005698,micro_f1,0.005,0.005,4,0.1
97,0.6426994301994302,micro_f1,0.005,0.005,4,0.3
98,0.6237179487179487,micro_f1,0.005,0.005,4,0.5
99,0.6386039886039886,micro_f1,0.005,0.01,2,0.1
100,0.6353632478632478,micro_f1,0.005,0.01,2,0.3
101,0.6357549857549857,micro_f1,0.005,0.01,2,0.5
102,0.6256410256410256,micro_f1,0.005,0.01,3,0.1
103,0.6324786324786325,micro_f1,0.005,0.01,3,0.3
104,0.6315527065527066,micro_f1,0.005,0.01,3,0.5
105,0.6134259259259259,micro_f1,0.005,0.01,4,0.1
106,0.636502849002849,micro_f1,0.005,0.01,4,0.3
107,0.6272792022792023,micro_f1,0.005,0.01,4,0.5
108,0.6352920227920228,micro_f1,0.01,0.001,2,0.1
109,0.6466880341880342,micro_f1,0.01,0.001,2,0.3
110,0.648539886039886,micro_f1,0.01,0.001,2,0.5
111,0.6348290598290599,micro_f1,0.01,0.001,3,0.1
112,0.638497150997151,micro_f1,0.01,0.001,3,0.3
113,0.6543803418803419,micro_f1,0.01,0.001,3,0.5
114,0.6623575498575498,micro_f1,0.01,0.001,4,0.1
115,0.6573005698005697,micro_f1,0.01,0.001,4,0.3
