config_id,avg_score,metric,lr,weight_decay,num_layers,dropout_ratio
120,0.5049730433166016,micro_f1,0.01,0.005,3,0.1
121,0.5049188201028691,micro_f1,0.01,0.005,3,0.3
122,0.5053061287723865,micro_f1,0.01,0.005,3,0.5
123,0.5056701989217327,micro_f1,0.01,0.005,4,0.1
124,0.5049343124496498,micro_f1,0.01,0.005,4,0.3
125,0.5044230650058871,micro_f1,0.01,0.005,4,0.5
126,0.5034857780256554,micro_f1,0.01,0.01,2,0.1
127,0.5036019706265106,micro_f1,0.01,0.01,2,0.3
128,0.5031991696102125,micro_f1,0.01,0.01,2,0.5
129,0.5036794323604139,micro_f1,0.01,0.01,3,0.1
130,0.5044308111792776,micro_f1,0.01,0.01,3,0.3
131,0.5037104170539753,micro_f1,0.01,0.01,3,0.5
132,0.5049652971432113,micro_f1,0.01,0.01,4,0.1
133,0.503725909400756,micro_f1,0.01,0.01,4,0.3
134,0.5033308545578484,micro_f1,0.01,0.01,4,0.5
