config_id,avg_score,metric,lr,weight_decay,num_layers,dropout_ratio
86,0.5623409669211197,micro_f1,0.005,0.001,3,0.5
87,0.564885496183206,micro_f1,0.005,0.001,4,0.1
88,0.539440203562341,micro_f1,0.005,0.001,4,0.3
89,0.5419847328244275,micro_f1,0.005,0.001,4,0.5
90,0.3969465648854962,micro_f1,0.005,0.005,2,0.1
91,0.38422391857506355,micro_f1,0.005,0.005,2,0.3
92,0.40712468193384227,micro_f1,0.005,0.005,2,0.5
93,0.47328244274809156,micro_f1,0.005,0.005,3,0.1
94,0.49872773536895676,micro_f1,0.005,0.005,3,0.3
95,0.49363867684478363,micro_f1,0.005,0.005,3,0.5
96,0.5241730279898219,micro_f1,0.005,0.005,4,0.1
97,0.49872773536895676,micro_f1,0.005,0.005,4,0.3
98,0.44783715012722647,micro_f1,0.005,0.005,4,0.5
99,0.37404580152671757,micro_f1,0.005,0.01,2,0.1
100,0.37404580152671757,micro_f1,0.005,0.01,2,0.3
101,0.3791348600508906,micro_f1,0.005,0.01,2,0.5
102,0.4631043256997455,micro_f1,0.005,0.01,3,0.1
103,0.45038167938931295,micro_f1,0.005,0.01,3,0.3
104,0.4122137404580153,micro_f1,0.005,0.01,3,0.5
105,0.49872773536895676,micro_f1,0.005,0.01,4,0.1
106,0.5063613231552163,micro_f1,0.005,0.01,4,0.3
107,0.48600508905852413,micro_f1,0.005,0.01,4,0.5
108,0.5165394402035624,micro_f1,0.01,0.001,2,0.1
109,0.4987277353689567,micro_f1,0.01,0.001,2,0.3
110,0.5267175572519084,micro_f1,0.01,0.001,2,0.5
111,0.4707379134860051,micro_f1,0.01,0.001,3,0.1
112,0.49363867684478374,micro_f1,0.01,0.001,3,0.3
113,0.5012722646310432,micro_f1,0.01,0.001,3,0.5
114,0.5190839694656488,micro_f1,0.01,0.001,4,0.1
115,0.5318066157760815,micro_f1,0.01,0.001,4,0.3
116,0.49109414758269715,micro_f1,0.01,0.001,4,0.5
117,0.42493638676844786,micro_f1,0.01,0.005,2,0.1
118,0.43256997455470736,micro_f1,0.01,0.005,2,0.3
119,0.43256997455470736,micro_f1,0.01,0.005,2,0.5
120,0.46055979643765904,micro_f1,0.01,0.005,3,0.1
121,0.48346055979643765,micro_f1,0.01,0.005,3,0.3
122,0.4961832061068702,micro_f1,0.01,0.005,3,0.5
123,0.5445292620865141,micro_f1,0.01,0.005,4,0.1
124,0.49363867684478374,micro_f1,0.01,0.005,4,0.3
125,0.48091603053435117,micro_f1,0.01,0.005,4,0.5
126,0.4122137404580153,micro_f1,0.01,0.01,2,0.1
127,0.4376590330788804,micro_f1,0.01,0.01,2,0.3
128,0.4122137404580153,micro_f1,0.01,0.01,2,0.5
