config_id,avg_score,metric,lr,weight_decay,num_layers,dropout_ratio
108,0.22869565217391305,micro_f1,0.01,0.001,2,0.1
109,0.2355072463768116,micro_f1,0.01,0.001,2,0.3
110,0.19231884057971013,micro_f1,0.01,0.001,2,0.5
111,0.26594202898550723,micro_f1,0.01,0.001,3,0.1
112,0.22275362318840583,micro_f1,0.01,0.001,3,0.3
113,0.23347826086956525,micro_f1,0.01,0.001,3,0.5
114,0.29043478260869565,micro_f1,0.01,0.001,4,0.1
115,0.2689855072463768,micro_f1,0.01,0.001,4,0.3
116,0.2698550724637681,micro_f1,0.01,0.001,4,0.5
117,0.23681159420289855,micro_f1,0.01,0.005,2,0.1
118,0.21492753623188401,micro_f1,0.01,0.005,2,0.3
119,0.22782608695652173,micro_f1,0.01,0.005,2,0.5
120,0.27115942028985507,micro_f1,0.01,0.005,3,0.1
121,0.2584057971014493,micro_f1,0.01,0.005,3,0.3
122,0.27521739130434786,micro_f1,0.01,0.005,3,0.5
123,0.2672463768115942,micro_f1,0.01,0.005,4,0.1
124,0.2557971014492754,micro_f1,0.01,0.005,4,0.3
125,0.26956521739130435,micro_f1,0.01,0.005,4,0.5
126,0.22666666666666668,micro_f1,0.01,0.01,2,0.1
127,0.23304347826086957,micro_f1,0.01,0.01,2,0.3
128,0.23840579710144927,micro_f1,0.01,0.01,2,0.5
129,0.28840579710144926,micro_f1,0.01,0.01,3,0.1
130,0.2692753623188406,micro_f1,0.01,0.01,3,0.3
131,0.29579710144927535,micro_f1,0.01,0.01,3,0.5
132,0.2610144927536232,micro_f1,0.01,0.01,4,0.1
133,0.27666666666666667,micro_f1,0.01,0.01,4,0.3
134,0.26579710144927543,micro_f1,0.01,0.01,4,0.5
